date,campaign_name,adset_name,creative,creative_type,objective,city,spend,impressions,reach,clicks,landed,lead_submitted,pay_now_attempt,conversions,gtv
2026-05-29,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_lal_leads_5pct,crt_006_static_trainingplan,static,prospecting,Bengaluru,1364.2,8269,5151,100,100,7,2,0,0
2026-05-29,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_lal_leads_5pct,crt_006_static_trainingplan,static,prospecting,Hyderabad,936.88,4887,3249,69,69,5,4,2,2598
2026-05-29,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_lal_leads_5pct,crt_006_static_trainingplan,static,prospecting,Pune,720.23,4307,2384,42,42,1,1,0,0
2026-05-29,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_lal_leads_5pct,crt_006_static_trainingplan,static,prospecting,Chennai,577.08,3231,2332,34,34,4,1,1,1299
2026-05-29,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_corp_wellness,crt_008_carousel_sunrise,carousel,prospecting,Mumbai,7073.21,39186,25870,563,563,47,14,4,8996
2026-05-29,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_corp_wellness,crt_008_carousel_sunrise,carousel,prospecting,Delhi NCR,549.61,3387,2258,50,50,7,1,1,2598
2026-05-29,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_corp_wellness,crt_008_carousel_sunrise,carousel,prospecting,Bengaluru,475.45,2459,1492,42,42,4,2,2,1298
2026-05-29,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_corp_wellness,crt_008_carousel_sunrise,carousel,prospecting,Hyderabad,269.74,1546,1031,13,13,1,1,1,799
2026-05-29,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_corp_wellness,crt_008_carousel_sunrise,carousel,prospecting,Pune,197.03,1140,777,10,10,1,1,0,0
2026-05-29,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_corp_wellness,crt_008_carousel_sunrise,carousel,prospecting,Chennai,207.84,1264,902,15,15,3,0,0,0
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_broad_18_34,crt_011_collection_trainingplan,collection,prospecting,Mumbai,155.45,1029,611,26,26,3,1,1,799
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_broad_18_34,crt_011_collection_trainingplan,collection,prospecting,Delhi NCR,123.41,706,475,8,8,2,0,0,0
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_broad_18_34,crt_011_collection_trainingplan,collection,prospecting,Bengaluru,2440.41,14747,7985,202,202,24,6,3,3397
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_broad_18_34,crt_011_collection_trainingplan,collection,prospecting,Hyderabad,76.43,458,314,6,6,0,0,0,0
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_broad_18_34,crt_011_collection_trainingplan,collection,prospecting,Pune,58.4,308,176,1,1,0,0,0,0
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_broad_18_34,crt_011_collection_trainingplan,collection,prospecting,Chennai,44.96,291,200,3,3,0,0,0,0
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_broad_18_34,crt_012_video_sunrise,video,prospecting,Mumbai,93.62,558,372,8,8,0,0,0,0
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_broad_18_34,crt_012_video_sunrise,video,prospecting,Delhi NCR,74.32,530,328,7,7,2,2,1,1999
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_broad_18_34,crt_012_video_sunrise,video,prospecting,Bengaluru,1469.67,8761,5405,128,128,13,3,2,2098
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_broad_18_34,crt_012_video_sunrise,video,prospecting,Hyderabad,46.03,286,195,4,4,0,0,0,0
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_broad_18_34,crt_012_video_sunrise,video,prospecting,Pune,35.17,204,131,3,3,1,1,0,0
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_broad_18_34,crt_012_video_sunrise,video,prospecting,Chennai,27.07,168,112,4,4,1,0,0,0
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_rt_cart_7d,crt_013_story_countdown,story,prospecting,Mumbai,215.1,1451,852,7,7,1,1,1,1299
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_rt_cart_7d,crt_013_story_countdown,story,prospecting,Delhi NCR,148.68,986,593,16,16,0,0,0,0
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_rt_cart_7d,crt_013_story_countdown,story,prospecting,Bengaluru,2577.73,16110,8779,218,218,19,7,7,16793
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_rt_cart_7d,crt_013_story_countdown,story,prospecting,Hyderabad,111.76,741,424,13,13,2,1,0,0
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_rt_cart_7d,crt_013_story_countdown,story,prospecting,Pune,81.98,493,308,10,10,0,0,0,0
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_rt_cart_7d,crt_013_story_countdown,story,prospecting,Chennai,63.05,329,228,6,6,0,0,0,0
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_rt_cart_7d,crt_015_carousel_pricedrop,carousel,prospecting,Mumbai,358.61,2429,1385,28,28,5,2,1,1299
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_rt_cart_7d,crt_015_carousel_pricedrop,carousel,prospecting,Delhi NCR,247.89,1320,794,18,18,3,3,1,799
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_rt_cart_7d,crt_015_carousel_pricedrop,carousel,prospecting,Bengaluru,4297.67,28407,20732,398,398,46,16,9,15191
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_rt_cart_7d,crt_015_carousel_pricedrop,carousel,prospecting,Hyderabad,186.32,1149,704,13,13,2,2,1,5998
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_rt_cart_7d,crt_015_carousel_pricedrop,carousel,prospecting,Pune,136.68,820,486,13,13,0,0,0,0
2026-05-29,vrs26_meta_prospect_interest_blr,vrs26_meta_prospect_interest_blr__as_rt_cart_7d,crt_015_carousel_pricedrop,carousel,prospecting,Chennai,105.12,646,360,5,5,1,0,0,0
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_18_34,crt_016_video_testimonial,video,lookalike,Mumbai,2544.48,14353,8741,149,149,11,5,4,6595
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_18_34,crt_016_video_testimonial,video,lookalike,Delhi NCR,2276.96,12656,9289,185,185,14,5,5,11294
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_18_34,crt_016_video_testimonial,video,lookalike,Bengaluru,2064.48,13614,7466,160,160,14,6,4,4896
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_18_34,crt_016_video_testimonial,video,lookalike,Hyderabad,1378.74,8155,4706,72,72,5,1,0,0
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_18_34,crt_016_video_testimonial,video,lookalike,Pune,987.44,5683,3233,94,94,8,4,1,3998
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_18_34,crt_016_video_testimonial,video,lookalike,Chennai,954.23,5632,3492,61,61,5,1,1,799
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_020_carousel_medalshot,carousel,lookalike,Mumbai,575.58,3746,2070,54,54,9,3,0,0
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_020_carousel_medalshot,carousel,lookalike,Delhi NCR,613.37,3064,1885,48,48,2,2,1,799
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_020_carousel_medalshot,carousel,lookalike,Bengaluru,466,2693,1825,37,37,5,2,2,3798
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_020_carousel_medalshot,carousel,lookalike,Hyderabad,309.56,1896,1356,20,20,2,1,1,1999
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_020_carousel_medalshot,carousel,lookalike,Pune,193.31,1030,612,7,7,1,0,0,0
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_020_carousel_medalshot,carousel,lookalike,Chennai,174.6,1186,671,24,24,2,0,0,0
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_021_carousel_trainingplan,carousel,lookalike,Mumbai,555.08,3052,1756,51,51,8,4,3,5297
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_021_carousel_trainingplan,carousel,lookalike,Delhi NCR,591.53,3278,2037,50,50,6,4,2,2798
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_021_carousel_trainingplan,carousel,lookalike,Bengaluru,449.4,2647,1792,41,41,4,1,0,0
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_021_carousel_trainingplan,carousel,lookalike,Hyderabad,298.53,1793,1117,23,23,2,1,0,0
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_021_carousel_trainingplan,carousel,lookalike,Pune,186.43,1268,812,12,12,1,1,0,0
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_021_carousel_trainingplan,carousel,lookalike,Chennai,168.38,936,505,12,12,2,1,1,6499
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_022_video_pricedrop,video,lookalike,Mumbai,458.95,2778,1875,39,39,2,1,0,0
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_022_video_pricedrop,video,lookalike,Delhi NCR,489.08,2713,1828,36,36,3,1,1,1299
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_022_video_pricedrop,video,lookalike,Bengaluru,371.57,2346,1328,29,29,3,3,1,1999
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_022_video_pricedrop,video,lookalike,Hyderabad,246.83,1464,898,22,22,2,1,1,799
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_022_video_pricedrop,video,lookalike,Pune,154.14,929,516,2,2,0,0,0,0
2026-05-29,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_rt_cart_7d,crt_022_video_pricedrop,video,lookalike,Chennai,139.22,928,683,11,11,2,0,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_028_carousel_citystreets,carousel,retargeting,Mumbai,341.65,2181,1215,37,37,3,1,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_028_carousel_citystreets,carousel,retargeting,Delhi NCR,251.58,1476,947,19,19,1,1,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_028_carousel_citystreets,carousel,retargeting,Bengaluru,250.05,1464,983,16,16,3,0,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_028_carousel_citystreets,carousel,retargeting,Hyderabad,199.48,1162,736,9,9,2,2,1,799
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_028_carousel_citystreets,carousel,retargeting,Pune,106.77,597,363,7,7,1,1,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_028_carousel_citystreets,carousel,retargeting,Chennai,112.26,661,433,5,5,0,0,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_029_video_teamrun,video,retargeting,Mumbai,355.35,2197,1330,28,28,3,1,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_029_video_teamrun,video,retargeting,Delhi NCR,261.67,1486,1043,19,19,3,1,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_029_video_teamrun,video,retargeting,Bengaluru,260.08,1304,717,14,14,3,1,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_029_video_teamrun,video,retargeting,Hyderabad,207.48,1114,603,26,26,3,0,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_029_video_teamrun,video,retargeting,Pune,111.05,676,424,6,6,0,0,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_029_video_teamrun,video,retargeting,Chennai,116.77,733,439,12,12,1,1,1,1299
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_030_static_pricedrop,static,retargeting,Mumbai,322.09,2005,1237,23,23,3,0,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_030_static_pricedrop,static,retargeting,Delhi NCR,237.18,1471,998,28,28,2,2,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_030_static_pricedrop,static,retargeting,Bengaluru,235.74,1357,758,11,11,1,0,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_030_static_pricedrop,static,retargeting,Hyderabad,188.06,1116,604,14,14,2,0,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_030_static_pricedrop,static,retargeting,Pune,100.65,594,329,10,10,2,0,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_rt_cart_7d,crt_030_static_pricedrop,static,retargeting,Chennai,105.84,521,374,6,6,0,0,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_int_running,crt_032_carousel_citystreets,carousel,retargeting,Mumbai,881.22,5844,4253,85,85,11,2,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_int_running,crt_032_carousel_citystreets,carousel,retargeting,Delhi NCR,816.69,4831,2860,75,75,9,2,2,5498
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_int_running,crt_032_carousel_citystreets,carousel,retargeting,Bengaluru,742.97,4614,3303,49,49,6,0,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_int_running,crt_032_carousel_citystreets,carousel,retargeting,Hyderabad,518.96,3368,2169,28,28,5,2,1,799
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_int_running,crt_032_carousel_citystreets,carousel,retargeting,Pune,324.51,1920,1420,34,34,1,0,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_int_running,crt_032_carousel_citystreets,carousel,retargeting,Chennai,271.54,1761,1279,26,26,1,0,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_corp_wellness,crt_033_carousel_teamrun,carousel,retargeting,Mumbai,1841.89,10503,7362,121,121,12,4,3,6797
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_corp_wellness,crt_033_carousel_teamrun,carousel,retargeting,Delhi NCR,1748.11,10037,5955,155,155,18,3,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_corp_wellness,crt_033_carousel_teamrun,carousel,retargeting,Bengaluru,1451.09,8338,5100,136,136,14,6,4,6396
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_corp_wellness,crt_033_carousel_teamrun,carousel,retargeting,Hyderabad,894.91,5338,2921,71,71,5,3,2,3298
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_corp_wellness,crt_033_carousel_teamrun,carousel,retargeting,Pune,740.73,4129,2574,62,62,3,0,0,0
2026-05-29,vrs26_meta_retarget_cart_natl,vrs26_meta_retarget_cart_natl__as_corp_wellness,crt_033_carousel_teamrun,carousel,retargeting,Chennai,573.23,3497,1909,48,48,7,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_int_fitness,crt_036_video_trainingplan,video,brand,Mumbai,1425.06,8314,5366,98,98,12,3,3,5097
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_int_fitness,crt_036_video_trainingplan,video,brand,Delhi NCR,1334.27,6585,4738,99,99,14,6,4,4896
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_int_fitness,crt_036_video_trainingplan,video,brand,Bengaluru,1275.41,7621,5428,103,103,17,6,4,7296
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_int_fitness,crt_036_video_trainingplan,video,brand,Hyderabad,710.48,3707,2383,66,66,7,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_int_fitness,crt_036_video_trainingplan,video,brand,Pune,515.33,2961,2119,47,47,4,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_int_fitness,crt_036_video_trainingplan,video,brand,Chennai,556.35,3042,1892,53,53,5,1,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_038_static_citystreets,static,brand,Mumbai,549.33,3001,1640,33,33,1,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_038_static_citystreets,static,brand,Delhi NCR,447.09,2795,2063,33,33,2,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_038_static_citystreets,static,brand,Bengaluru,414.96,2324,1264,25,25,1,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_038_static_citystreets,static,brand,Hyderabad,294.01,1545,1142,18,18,1,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_038_static_citystreets,static,brand,Pune,241.68,1372,956,17,17,0,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_038_static_citystreets,static,brand,Chennai,167.99,943,522,9,9,0,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_039_video_medalshot,video,brand,Mumbai,507.14,3015,2186,41,41,7,1,1,1999
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_039_video_medalshot,video,brand,Delhi NCR,412.76,2232,1337,26,26,1,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_039_video_medalshot,video,brand,Bengaluru,383.09,2240,1443,22,22,1,1,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_039_video_medalshot,video,brand,Hyderabad,271.43,1785,1307,17,17,1,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_039_video_medalshot,video,brand,Pune,223.12,1420,1039,5,5,2,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_039_video_medalshot,video,brand,Chennai,155.09,911,531,10,10,0,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_040_static_teamrun,static,brand,Mumbai,731.2,4156,2324,59,59,4,1,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_040_static_teamrun,static,brand,Delhi NCR,541.98,3353,2331,35,35,1,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_040_static_teamrun,static,brand,Bengaluru,553.77,3481,2093,38,38,2,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_040_static_teamrun,static,brand,Hyderabad,400.15,2408,1466,25,25,3,1,1,799
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_040_static_teamrun,static,brand,Pune,246.75,1461,824,14,14,2,1,1,1299
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_040_static_teamrun,static,brand,Chennai,210.14,1390,847,15,15,0,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_041_video_finishline,video,brand,Mumbai,934.04,5128,3192,65,65,7,3,2,998
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_041_video_finishline,video,brand,Delhi NCR,692.32,3955,2905,44,44,3,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_041_video_finishline,video,brand,Bengaluru,707.39,4056,2935,20,20,1,1,1,1999
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_041_video_finishline,video,brand,Hyderabad,511.15,3280,2087,43,43,5,2,1,799
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_041_video_finishline,video,brand,Pune,315.2,2065,1297,25,25,2,0,0,0
2026-05-29,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_041_video_finishline,video,brand,Chennai,268.44,1621,891,26,26,1,1,1,799
2026-05-29,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_corp_wellness,crt_062_video_citystreets,video,advantage,Mumbai,484.47,3183,2223,58,58,4,1,1,799
2026-05-29,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_corp_wellness,crt_062_video_citystreets,video,advantage,Delhi NCR,399.22,2200,1275,34,34,7,1,1,1299
2026-05-29,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_corp_wellness,crt_062_video_citystreets,video,advantage,Bengaluru,471.87,2749,1884,26,26,1,0,0,0
2026-05-29,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_corp_wellness,crt_062_video_citystreets,video,advantage,Hyderabad,272.74,1823,1062,22,22,1,0,0,0
2026-05-29,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_corp_wellness,crt_062_video_citystreets,video,advantage,Pune,197.63,1045,731,8,8,1,0,0,0
2026-05-29,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_corp_wellness,crt_062_video_citystreets,video,advantage,Chennai,118.21,626,367,14,14,1,1,0,0
2026-05-29,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_corp_wellness,crt_063_carousel_countdown,carousel,advantage,Mumbai,554.3,2827,1596,43,43,3,2,1,799
2026-05-29,vrs26_meta_adv_shopping_natl,vrs26_meta_adv_shopping_natl__as_corp_wellness,crt_063_carousel_countdown,carousel,advantage,Delhi NCR,456.76,2921,1764,42,42,5,3,2,3998
