date,campaign_name,campaign_type,city,spend,impressions,clicks,landed,lead_submitted,pay_now_attempt,conversions,gtv
2026-06-29,vrs26_gads_search_corp_hyd,search_generic,Mumbai,90.02,387,6,6,0,0,0,0
2026-06-29,vrs26_gads_search_corp_hyd,search_generic,Delhi NCR,98.15,444,10,10,1,0,0,0
2026-06-29,vrs26_gads_search_corp_hyd,search_generic,Bengaluru,84.07,355,9,9,3,3,2,3298
2026-06-29,vrs26_gads_search_corp_hyd,search_generic,Hyderabad,1379.48,6753,133,133,14,5,4,6796
2026-06-29,vrs26_gads_search_corp_hyd,search_generic,Pune,33.5,142,2,2,0,0,0,0
2026-06-29,vrs26_gads_search_corp_hyd,search_generic,Chennai,31,126,5,5,0,0,0,0
2026-06-30,vrs26_gads_search_brand_natl,search_brand,Mumbai,1225.6,5011,133,133,26,9,5,10394
2026-06-30,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,1037.56,4860,114,114,26,12,6,21392
2026-06-30,vrs26_gads_search_brand_natl,search_brand,Bengaluru,823.09,3334,80,80,20,8,7,9493
2026-06-30,vrs26_gads_search_brand_natl,search_brand,Hyderabad,670.76,2892,72,72,18,8,3,5097
2026-06-30,vrs26_gads_search_brand_natl,search_brand,Pune,505.38,2218,52,52,10,3,2,2397
2026-06-30,vrs26_gads_search_brand_natl,search_brand,Chennai,380.88,1683,40,40,6,2,2,1298
2026-06-30,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,1821.22,8023,194,194,28,11,5,12895
2026-06-30,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,1060.19,4536,113,113,18,11,4,4596
2026-06-30,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,1384.75,5729,102,102,17,3,2,4798
2026-06-30,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,1063.09,4454,87,87,8,3,1,799
2026-06-30,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,766.52,3338,60,60,9,4,2,4998
2026-06-30,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,690.53,2579,49,49,7,1,0,0
2026-06-30,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,1307.13,5957,106,106,23,4,4,5196
2026-06-30,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,857.53,3899,94,94,19,6,3,9797
2026-06-30,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,831.86,3986,80,80,13,2,2,3798
2026-06-30,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,520.92,2514,63,63,11,3,0,0
2026-06-30,vrs26_gads_search_generic_10k_natl,search_generic,Pune,370.55,1557,24,24,3,1,0,0
2026-06-30,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,398.09,1753,48,48,6,1,0,0
2026-06-30,vrs26_gads_pmax_all_natl,pmax,Mumbai,1816.41,6972,121,121,15,3,2,1598
2026-06-30,vrs26_gads_pmax_all_natl,pmax,Delhi NCR,1485.41,5685,139,139,19,7,1,2499
2026-06-30,vrs26_gads_pmax_all_natl,pmax,Bengaluru,992.86,4355,88,88,10,4,2,1598
2026-06-30,vrs26_gads_pmax_all_natl,pmax,Hyderabad,920.79,4087,90,90,11,3,1,799
2026-06-30,vrs26_gads_pmax_all_natl,pmax,Pune,767.64,3649,98,98,11,7,4,5596
2026-06-30,vrs26_gads_pmax_all_natl,pmax,Chennai,535.31,2313,56,56,9,2,2,2098
2026-06-30,vrs26_gads_pmax_mum,pmax,Mumbai,2824.73,11878,254,254,25,10,5,6495
2026-06-30,vrs26_gads_pmax_mum,pmax,Delhi NCR,194.2,792,16,16,2,0,0,0
2026-06-30,vrs26_gads_pmax_mum,pmax,Bengaluru,173.13,767,10,10,0,0,0,0
2026-06-30,vrs26_gads_pmax_mum,pmax,Hyderabad,117.47,517,7,7,0,0,0,0
2026-06-30,vrs26_gads_pmax_mum,pmax,Pune,95.59,427,10,10,0,0,0,0
2026-06-30,vrs26_gads_pmax_mum,pmax,Chennai,77.34,339,3,3,1,0,0,0
2026-06-30,vrs26_gads_pmax_blr,pmax,Mumbai,182.74,853,21,21,1,0,0,0
2026-06-30,vrs26_gads_pmax_blr,pmax,Delhi NCR,149.89,681,18,18,2,0,0,0
2026-06-30,vrs26_gads_pmax_blr,pmax,Bengaluru,2504.49,9913,223,223,25,7,6,13894
2026-06-30,vrs26_gads_pmax_blr,pmax,Hyderabad,93.3,446,7,7,0,0,0,0
2026-06-30,vrs26_gads_pmax_blr,pmax,Pune,56.87,277,8,8,0,0,0,0
2026-06-30,vrs26_gads_pmax_blr,pmax,Chennai,48.69,223,6,6,1,0,0,0
2026-06-30,vrs26_gads_display_remarketing_natl,display,Mumbai,913.55,4252,95,95,6,3,3,4097
2026-06-30,vrs26_gads_display_remarketing_natl,display,Delhi NCR,751.88,3188,52,52,6,3,2,3798
2026-06-30,vrs26_gads_display_remarketing_natl,display,Bengaluru,559.07,2503,54,54,5,2,2,2098
2026-06-30,vrs26_gads_display_remarketing_natl,display,Hyderabad,480.37,2111,39,39,2,0,0,0
2026-06-30,vrs26_gads_display_remarketing_natl,display,Pune,250.83,1019,19,19,0,0,0,0
2026-06-30,vrs26_gads_display_remarketing_natl,display,Chennai,258.87,1134,18,18,2,0,0,0
2026-06-30,vrs26_gads_yt_instream_natl,youtube,Mumbai,972.74,4421,112,112,8,4,4,9396
2026-06-30,vrs26_gads_yt_instream_natl,youtube,Delhi NCR,859.64,4058,108,108,5,1,0,0
2026-06-30,vrs26_gads_yt_instream_natl,youtube,Bengaluru,796.74,3415,82,82,5,1,1,799
2026-06-30,vrs26_gads_yt_instream_natl,youtube,Hyderabad,514.68,2407,42,42,3,1,1,799
2026-06-30,vrs26_gads_yt_instream_natl,youtube,Pune,422.33,1837,45,45,2,1,1,1999
2026-06-30,vrs26_gads_yt_instream_natl,youtube,Chennai,362.78,1443,36,36,3,1,1,1999
2026-06-30,vrs26_gads_yt_shorts_natl,youtube,Mumbai,710.06,3239,89,89,7,1,0,0
2026-06-30,vrs26_gads_yt_shorts_natl,youtube,Delhi NCR,571.59,2549,72,72,7,4,1,1299
2026-06-30,vrs26_gads_yt_shorts_natl,youtube,Bengaluru,419.74,1746,43,43,4,0,0,0
2026-06-30,vrs26_gads_yt_shorts_natl,youtube,Hyderabad,387.62,1579,35,35,4,2,1,3499
2026-06-30,vrs26_gads_yt_shorts_natl,youtube,Pune,251.97,1116,26,26,3,1,1,799
2026-06-30,vrs26_gads_yt_shorts_natl,youtube,Chennai,159.23,618,10,10,3,1,1,799
2026-06-30,vrs26_gads_search_competitor_natl,search_generic,Mumbai,575.23,2172,46,46,4,2,1,799
2026-06-30,vrs26_gads_search_competitor_natl,search_generic,Delhi NCR,460.72,1986,43,43,5,1,1,799
2026-06-30,vrs26_gads_search_competitor_natl,search_generic,Bengaluru,411.31,1803,58,58,0,0,0,0
2026-06-30,vrs26_gads_search_competitor_natl,search_generic,Hyderabad,295.16,1287,25,25,1,1,1,2999
2026-06-30,vrs26_gads_search_competitor_natl,search_generic,Pune,206.71,976,22,22,2,1,1,1999
2026-06-30,vrs26_gads_search_competitor_natl,search_generic,Chennai,193.91,848,25,25,3,0,0,0
2026-06-30,vrs26_gads_discovery_feed_natl,discovery,Mumbai,586.04,2686,54,54,7,3,3,3797
2026-06-30,vrs26_gads_discovery_feed_natl,discovery,Delhi NCR,618.33,3010,55,55,9,3,1,1299
2026-06-30,vrs26_gads_discovery_feed_natl,discovery,Bengaluru,447.78,2049,37,37,4,2,2,9998
2026-06-30,vrs26_gads_discovery_feed_natl,discovery,Hyderabad,335.3,1584,27,27,0,0,0,0
2026-06-30,vrs26_gads_discovery_feed_natl,discovery,Pune,252.29,1199,20,20,2,0,0,0
2026-06-30,vrs26_gads_discovery_feed_natl,discovery,Chennai,171.2,598,13,13,1,1,0,0
2026-06-30,vrs26_gads_search_corp_hyd,search_generic,Mumbai,114.66,465,4,4,2,0,0,0
2026-06-30,vrs26_gads_search_corp_hyd,search_generic,Delhi NCR,79.1,360,9,9,0,0,0,0
2026-06-30,vrs26_gads_search_corp_hyd,search_generic,Bengaluru,82.37,335,6,6,0,0,0,0
2026-06-30,vrs26_gads_search_corp_hyd,search_generic,Hyderabad,1357.15,6455,106,106,17,6,2,2098
2026-06-30,vrs26_gads_search_corp_hyd,search_generic,Pune,31.87,140,5,5,0,0,0,0
2026-06-30,vrs26_gads_search_corp_hyd,search_generic,Chennai,31.42,138,3,3,0,0,0,0
2026-07-01,vrs26_gads_search_brand_natl,search_brand,Mumbai,1013.06,5254,113,113,20,8,4,7695
2026-07-01,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,785.13,3837,74,74,14,7,2,7798
2026-07-01,vrs26_gads_search_brand_natl,search_brand,Bengaluru,808.04,3899,64,64,13,3,2,3998
2026-07-01,vrs26_gads_search_brand_natl,search_brand,Hyderabad,559.97,2686,42,42,7,6,3,3597
2026-07-01,vrs26_gads_search_brand_natl,search_brand,Pune,364.17,1579,28,28,5,2,1,1999
2026-07-01,vrs26_gads_search_brand_natl,search_brand,Chennai,314.64,1409,31,31,6,2,2,3498
2026-07-01,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,1508.82,7593,141,141,15,3,3,10497
2026-07-01,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,1069.35,5652,102,102,10,3,3,9797
2026-07-01,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,1138.64,5050,99,99,18,8,3,9096
2026-07-01,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,910.85,3930,70,70,6,2,0,0
2026-07-01,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,524.82,2214,42,42,5,2,1,1999
2026-07-01,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,467.16,2234,60,60,11,4,2,3998
2026-07-01,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,879.96,4353,101,101,15,4,2,5498
2026-07-01,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,828.93,3415,62,62,6,2,2,2098
2026-07-01,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,719.89,3246,78,78,11,2,2,3298
2026-07-01,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,454.24,2114,45,45,12,8,4,7596
2026-07-01,vrs26_gads_search_generic_10k_natl,search_generic,Pune,384.35,1782,36,36,6,1,0,0
2026-07-01,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,281.87,1291,24,24,4,0,0,0
2026-07-01,vrs26_gads_pmax_all_natl,pmax,Mumbai,1504.46,7962,159,159,22,3,3,5797
2026-07-01,vrs26_gads_pmax_all_natl,pmax,Delhi NCR,1059.13,5210,117,117,20,9,3,9797
2026-07-01,vrs26_gads_pmax_all_natl,pmax,Bengaluru,1164.52,5697,104,104,6,1,1,799
2026-07-01,vrs26_gads_pmax_all_natl,pmax,Hyderabad,778.15,3874,92,92,12,4,1,3499
2026-07-01,vrs26_gads_pmax_all_natl,pmax,Pune,441.53,1994,35,35,1,1,1,1999
2026-07-01,vrs26_gads_pmax_all_natl,pmax,Chennai,450.01,1959,39,39,7,5,2,2798
2026-07-01,vrs26_gads_pmax_mum,pmax,Mumbai,2428.5,10658,220,220,22,5,3,12497
2026-07-01,vrs26_gads_pmax_mum,pmax,Delhi NCR,143.41,628,8,8,0,0,0,0
2026-07-01,vrs26_gads_pmax_mum,pmax,Bengaluru,118.11,650,11,11,2,1,0,0
2026-07-01,vrs26_gads_pmax_mum,pmax,Hyderabad,77.49,416,7,7,0,0,0,0
2026-07-01,vrs26_gads_pmax_mum,pmax,Pune,61.97,254,4,4,2,1,1,2999
2026-07-01,vrs26_gads_pmax_mum,pmax,Chennai,54.27,190,5,5,1,0,0,0
2026-07-01,vrs26_gads_pmax_blr,pmax,Mumbai,163.59,791,17,17,2,0,0,0
2026-07-01,vrs26_gads_pmax_blr,pmax,Delhi NCR,120.85,555,13,13,3,2,1,1999
2026-07-01,vrs26_gads_pmax_blr,pmax,Bengaluru,2045.54,10034,154,154,16,8,7,10693
2026-07-01,vrs26_gads_pmax_blr,pmax,Hyderabad,82.7,364,10,10,0,0,0,0
2026-07-01,vrs26_gads_pmax_blr,pmax,Pune,63.65,270,7,7,0,0,0,0
2026-07-01,vrs26_gads_pmax_blr,pmax,Chennai,37.72,187,3,3,0,0,0,0
2026-07-01,vrs26_gads_display_remarketing_natl,display,Mumbai,654.15,2979,55,55,3,0,0,0
2026-07-01,vrs26_gads_display_remarketing_natl,display,Delhi NCR,585.88,3053,89,89,6,3,2,4998
2026-07-01,vrs26_gads_display_remarketing_natl,display,Bengaluru,567.6,2619,44,44,2,0,0,0
2026-07-01,vrs26_gads_display_remarketing_natl,display,Hyderabad,387.51,2099,44,44,1,0,0,0
2026-07-01,vrs26_gads_display_remarketing_natl,display,Pune,261.87,1181,25,25,2,0,0,0
2026-07-01,vrs26_gads_display_remarketing_natl,display,Chennai,204.93,997,26,26,2,1,0,0
2026-07-01,vrs26_gads_yt_instream_natl,youtube,Mumbai,839.07,4304,91,91,3,0,0,0
2026-07-01,vrs26_gads_yt_instream_natl,youtube,Delhi NCR,784.35,3738,100,100,7,3,1,2499
2026-07-01,vrs26_gads_yt_instream_natl,youtube,Bengaluru,607.64,2690,71,71,4,3,2,2098
2026-07-01,vrs26_gads_yt_instream_natl,youtube,Hyderabad,512.13,2413,52,52,3,1,0,0
2026-07-01,vrs26_gads_yt_instream_natl,youtube,Pune,260.81,1174,22,22,1,1,1,799
2026-07-01,vrs26_gads_yt_instream_natl,youtube,Chennai,249.47,1316,21,21,5,3,2,4798
2026-07-01,vrs26_gads_yt_shorts_natl,youtube,Mumbai,607.69,3430,89,89,4,1,1,1299
2026-07-01,vrs26_gads_yt_shorts_natl,youtube,Delhi NCR,431.81,1525,26,26,1,0,0,0
2026-07-01,vrs26_gads_yt_shorts_natl,youtube,Bengaluru,399.76,1742,36,36,1,0,0,0
2026-07-01,vrs26_gads_yt_shorts_natl,youtube,Hyderabad,286.52,1472,30,30,2,1,0,0
2026-07-01,vrs26_gads_yt_shorts_natl,youtube,Pune,164.33,737,17,17,2,0,0,0
2026-07-01,vrs26_gads_yt_shorts_natl,youtube,Chennai,180.28,1039,13,13,0,0,0,0
2026-07-01,vrs26_gads_search_competitor_natl,search_generic,Mumbai,443.14,2235,37,37,2,2,1,2499
2026-07-01,vrs26_gads_search_competitor_natl,search_generic,Delhi NCR,417.71,1849,49,49,2,1,0,0
2026-07-01,vrs26_gads_search_competitor_natl,search_generic,Bengaluru,355.17,1537,24,24,1,1,0,0
2026-07-01,vrs26_gads_search_competitor_natl,search_generic,Hyderabad,236.66,1058,22,22,2,0,0,0
2026-07-01,vrs26_gads_search_competitor_natl,search_generic,Pune,176.63,894,11,11,0,0,0,0
2026-07-01,vrs26_gads_search_competitor_natl,search_generic,Chennai,145.31,701,17,17,1,0,0,0
2026-07-01,vrs26_gads_discovery_feed_natl,discovery,Mumbai,536.54,2571,55,55,5,1,1,1999
2026-07-01,vrs26_gads_discovery_feed_natl,discovery,Delhi NCR,449.32,1690,39,39,0,0,0,0
2026-07-01,vrs26_gads_discovery_feed_natl,discovery,Bengaluru,426.29,1858,26,26,2,0,0,0
2026-07-01,vrs26_gads_discovery_feed_natl,discovery,Hyderabad,240.3,1268,28,28,1,0,0,0
2026-07-01,vrs26_gads_discovery_feed_natl,discovery,Pune,188.83,891,18,18,0,0,0,0
2026-07-01,vrs26_gads_discovery_feed_natl,discovery,Chennai,155.17,748,16,16,1,0,0,0
2026-07-01,vrs26_gads_search_corp_hyd,search_generic,Mumbai,95.01,407,10,10,0,0,0,0
2026-07-01,vrs26_gads_search_corp_hyd,search_generic,Delhi NCR,73.22,415,9,9,1,1,0,0
2026-07-01,vrs26_gads_search_corp_hyd,search_generic,Bengaluru,61.21,253,5,5,0,0,0,0
2026-07-01,vrs26_gads_search_corp_hyd,search_generic,Hyderabad,1112.66,5601,147,147,28,15,9,11191
2026-07-01,vrs26_gads_search_corp_hyd,search_generic,Pune,40.21,209,5,5,1,1,0,0
2026-07-01,vrs26_gads_search_corp_hyd,search_generic,Chennai,22.59,107,3,3,0,0,0,0
2026-07-02,vrs26_gads_search_brand_natl,search_brand,Mumbai,1416.5,6331,150,150,23,9,2,1798
2026-07-02,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,1083.45,4076,80,80,15,6,3,5097
2026-07-02,vrs26_gads_search_brand_natl,search_brand,Bengaluru,972.88,3746,78,78,20,8,7,6593
2026-07-02,vrs26_gads_search_brand_natl,search_brand,Hyderabad,560.83,2355,48,48,7,2,1,1999
2026-07-02,vrs26_gads_search_brand_natl,search_brand,Pune,494.77,2221,72,72,18,7,4,5595
2026-07-02,vrs26_gads_search_brand_natl,search_brand,Chennai,279.1,1190,30,30,3,1,0,0
2026-07-02,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,1822.2,9042,170,170,25,13,7,8792
2026-07-02,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,1444.25,5798,116,116,11,2,2,2098
2026-07-02,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,1547.23,7360,151,151,19,5,1,799
2026-07-02,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,892.99,3412,74,74,10,6,2,2098
2026-07-02,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,719.58,3009,57,57,3,2,0,0
2026-07-02,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,600.13,2498,62,62,12,6,4,4696
2026-07-02,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,1294.15,5889,142,142,15,4,0,0
2026-07-02,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,929.38,3862,60,60,10,6,2,3298
2026-07-02,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,840.89,3537,89,89,13,7,3,4597
2026-07-02,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,653.73,2916,91,91,16,3,3,3397
2026-07-02,vrs26_gads_search_generic_10k_natl,search_generic,Pune,398.34,1603,28,28,4,2,0,0
2026-07-02,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,321.22,1371,39,39,5,1,1,1299
2026-07-02,vrs26_gads_pmax_all_natl,pmax,Mumbai,1702.1,6140,121,121,12,7,4,4696
2026-07-02,vrs26_gads_pmax_all_natl,pmax,Delhi NCR,1499.14,7355,170,170,25,3,2,3298
2026-07-02,vrs26_gads_pmax_all_natl,pmax,Bengaluru,1229.5,5656,104,104,7,3,1,1999
2026-07-02,vrs26_gads_pmax_all_natl,pmax,Hyderabad,1007.2,4131,99,99,3,1,0,0
2026-07-02,vrs26_gads_pmax_all_natl,pmax,Pune,676.7,3315,58,58,5,0,0,0
2026-07-02,vrs26_gads_pmax_all_natl,pmax,Chennai,634.38,2788,54,54,4,2,1,2999
2026-07-02,vrs26_gads_pmax_mum,pmax,Mumbai,2968.81,12693,302,302,34,16,9,22090
2026-07-02,vrs26_gads_pmax_mum,pmax,Delhi NCR,209.61,992,19,19,4,1,1,1299
2026-07-02,vrs26_gads_pmax_mum,pmax,Bengaluru,178.81,844,11,11,2,1,0,0
2026-07-02,vrs26_gads_pmax_mum,pmax,Hyderabad,113.66,514,4,4,0,0,0,0
2026-07-02,vrs26_gads_pmax_mum,pmax,Pune,83.08,396,8,8,0,0,0,0
2026-07-02,vrs26_gads_pmax_mum,pmax,Chennai,51.68,252,6,6,1,0,0,0
2026-07-02,vrs26_gads_pmax_blr,pmax,Mumbai,201.65,989,22,22,2,2,0,0
2026-07-02,vrs26_gads_pmax_blr,pmax,Delhi NCR,182.94,850,15,15,2,0,0,0
2026-07-02,vrs26_gads_pmax_blr,pmax,Bengaluru,2527.69,10545,214,214,24,5,3,6297
2026-07-02,vrs26_gads_pmax_blr,pmax,Hyderabad,88.57,368,11,11,2,1,1,499
2026-07-02,vrs26_gads_pmax_blr,pmax,Pune,80.4,358,12,12,2,1,0,0
2026-07-02,vrs26_gads_pmax_blr,pmax,Chennai,62.14,270,4,4,1,0,0,0
2026-07-02,vrs26_gads_display_remarketing_natl,display,Mumbai,780.81,3369,56,56,4,2,1,6499
2026-07-02,vrs26_gads_display_remarketing_natl,display,Delhi NCR,788.13,3315,75,75,2,0,0,0
2026-07-02,vrs26_gads_display_remarketing_natl,display,Bengaluru,676.14,3019,81,81,5,1,1,1299
2026-07-02,vrs26_gads_display_remarketing_natl,display,Hyderabad,458.72,1742,34,34,3,0,0,0
2026-07-02,vrs26_gads_display_remarketing_natl,display,Pune,338.82,1610,23,23,2,0,0,0
2026-07-02,vrs26_gads_display_remarketing_natl,display,Chennai,285.66,1247,35,35,4,0,0,0
2026-07-02,vrs26_gads_yt_instream_natl,youtube,Mumbai,993.24,4583,96,96,3,2,1,1299
2026-07-02,vrs26_gads_yt_instream_natl,youtube,Delhi NCR,896.34,3883,76,76,8,3,1,499
2026-07-02,vrs26_gads_yt_instream_natl,youtube,Bengaluru,781.44,3207,65,65,7,2,2,2598
2026-07-02,vrs26_gads_yt_instream_natl,youtube,Hyderabad,574.27,2683,42,42,3,1,1,1299
2026-07-02,vrs26_gads_yt_instream_natl,youtube,Pune,421.34,1818,42,42,2,1,1,6499
2026-07-02,vrs26_gads_yt_instream_natl,youtube,Chennai,401.26,1538,38,38,0,0,0,0
2026-07-02,vrs26_gads_yt_shorts_natl,youtube,Mumbai,640.49,3064,66,66,4,1,0,0
2026-07-02,vrs26_gads_yt_shorts_natl,youtube,Delhi NCR,609.15,2501,54,54,5,3,1,1999
2026-07-02,vrs26_gads_yt_shorts_natl,youtube,Bengaluru,501.29,1910,49,49,5,1,0,0
2026-07-02,vrs26_gads_yt_shorts_natl,youtube,Hyderabad,411.39,1880,38,38,1,0,0,0
2026-07-02,vrs26_gads_yt_shorts_natl,youtube,Pune,237.66,1039,17,17,3,1,0,0
2026-07-02,vrs26_gads_yt_shorts_natl,youtube,Chennai,188.68,841,10,10,2,0,0,0
2026-07-02,vrs26_gads_search_competitor_natl,search_generic,Mumbai,493.75,1952,42,42,3,1,1,1299
2026-07-02,vrs26_gads_search_competitor_natl,search_generic,Delhi NCR,520.14,2602,39,39,4,2,1,799
2026-07-02,vrs26_gads_search_competitor_natl,search_generic,Bengaluru,489.21,2059,28,28,5,4,3,12497
2026-07-02,vrs26_gads_search_competitor_natl,search_generic,Hyderabad,329.08,1399,24,24,3,2,2,5997
2026-07-02,vrs26_gads_search_competitor_natl,search_generic,Pune,201.93,936,19,19,3,2,1,799
2026-07-02,vrs26_gads_search_competitor_natl,search_generic,Chennai,184.75,782,15,15,0,0,0,0
2026-07-02,vrs26_gads_discovery_feed_natl,discovery,Mumbai,665.62,2755,65,65,5,2,2,4798
2026-07-02,vrs26_gads_discovery_feed_natl,discovery,Delhi NCR,588.08,2697,41,41,2,0,0,0
2026-07-02,vrs26_gads_discovery_feed_natl,discovery,Bengaluru,494.07,1779,44,44,4,1,0,0
2026-07-02,vrs26_gads_discovery_feed_natl,discovery,Hyderabad,329.13,1327,32,32,2,0,0,0
2026-07-02,vrs26_gads_discovery_feed_natl,discovery,Pune,216.59,884,13,13,0,0,0,0
2026-07-02,vrs26_gads_discovery_feed_natl,discovery,Chennai,202.72,982,25,25,2,0,0,0
2026-07-02,vrs26_gads_search_corp_hyd,search_generic,Mumbai,141.72,654,11,11,2,1,0,0
2026-07-02,vrs26_gads_search_corp_hyd,search_generic,Delhi NCR,117.84,526,13,13,1,1,1,1299
2026-07-02,vrs26_gads_search_corp_hyd,search_generic,Bengaluru,96.1,408,10,10,3,1,1,1299
2026-07-02,vrs26_gads_search_corp_hyd,search_generic,Hyderabad,1312.74,5424,128,128,10,5,3,6297
2026-07-02,vrs26_gads_search_corp_hyd,search_generic,Pune,46.64,204,4,4,1,0,0,0
2026-07-02,vrs26_gads_search_corp_hyd,search_generic,Chennai,41.57,174,9,9,1,0,0,0
2026-07-03,vrs26_gads_search_brand_natl,search_brand,Mumbai,1420.04,5899,117,117,31,9,4,2896
2026-07-03,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,1235.41,5787,125,125,25,9,7,9993
2026-07-03,vrs26_gads_search_brand_natl,search_brand,Bengaluru,984.86,3629,66,66,15,9,9,9791
2026-07-03,vrs26_gads_search_brand_natl,search_brand,Hyderabad,672.25,2462,37,37,6,2,1,1299
2026-07-03,vrs26_gads_search_brand_natl,search_brand,Pune,519.31,2107,42,42,11,5,2,3298
2026-07-03,vrs26_gads_search_brand_natl,search_brand,Chennai,492.96,2103,49,49,11,5,3,7997
2026-07-03,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,2111.21,9153,195,195,21,10,6,7494
2026-07-03,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,1484.54,6694,62,62,7,3,1,1598
2026-07-03,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,1576.73,6770,159,159,20,8,6,11894
2026-07-03,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,1223.23,5068,113,113,10,2,0,0
2026-07-03,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,827.5,3611,86,86,11,5,4,7796
2026-07-03,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,559.23,2087,46,46,6,3,1,499
2026-07-03,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,1143.32,5236,58,58,8,2,2,3298
2026-07-03,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,1199.22,4656,70,70,10,4,1,1299
2026-07-03,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,985.28,4994,109,109,12,3,1,799
2026-07-03,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,752.74,2937,52,52,7,1,0,0
2026-07-03,vrs26_gads_search_generic_10k_natl,search_generic,Pune,442.37,1881,61,61,7,1,1,1299
2026-07-03,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,392.3,1594,38,38,4,1,0,0
2026-07-03,vrs26_gads_pmax_all_natl,pmax,Mumbai,2022.76,9177,150,150,20,7,4,4196
2026-07-03,vrs26_gads_pmax_all_natl,pmax,Delhi NCR,1602.15,6298,157,157,14,7,3,3397
2026-07-03,vrs26_gads_pmax_all_natl,pmax,Bengaluru,1494.75,5971,112,112,9,5,4,13296
2026-07-03,vrs26_gads_pmax_all_natl,pmax,Hyderabad,1021.81,4240,82,82,11,5,4,12995
2026-07-03,vrs26_gads_pmax_all_natl,pmax,Pune,745.86,3137,86,86,17,7,4,10596
2026-07-03,vrs26_gads_pmax_all_natl,pmax,Chennai,587.9,2569,53,53,5,0,0,0
2026-07-03,vrs26_gads_pmax_mum,pmax,Mumbai,3410.4,12545,324,324,42,18,8,22892
2026-07-03,vrs26_gads_pmax_mum,pmax,Delhi NCR,176.5,712,13,13,0,0,0,0
2026-07-03,vrs26_gads_pmax_mum,pmax,Bengaluru,135.15,487,13,13,1,0,0,0
2026-07-03,vrs26_gads_pmax_mum,pmax,Hyderabad,128.84,552,16,16,1,0,0,0
2026-07-03,vrs26_gads_pmax_mum,pmax,Pune,74.96,317,3,3,1,1,1,499
2026-07-03,vrs26_gads_pmax_mum,pmax,Chennai,67.77,302,5,5,0,0,0,0
2026-07-03,vrs26_gads_pmax_blr,pmax,Mumbai,242.3,962,21,21,4,0,0,0
2026-07-03,vrs26_gads_pmax_blr,pmax,Delhi NCR,162.73,749,14,14,2,1,1,1999
2026-07-03,vrs26_gads_pmax_blr,pmax,Bengaluru,2833.86,11372,173,173,29,11,5,9795
2026-07-03,vrs26_gads_pmax_blr,pmax,Hyderabad,127.25,459,7,7,0,0,0,0
2026-07-03,vrs26_gads_pmax_blr,pmax,Pune,56.54,250,5,5,0,0,0,0
2026-07-03,vrs26_gads_pmax_blr,pmax,Chennai,58.94,263,7,7,0,0,0,0
