date,campaign_name,audience,objective,city,spend,impressions,clicks,landed,lead_submitted,pay_now_attempt,conversions,gtv
2026-06-22,vrs26_li_conv_teamreg_mum,senior_management,conversion,Bengaluru,123.51,232,1,1,0,0,0,0
2026-06-22,vrs26_li_conv_teamreg_mum,senior_management,conversion,Hyderabad,104.34,208,0,0,0,0,0,0
2026-06-22,vrs26_li_conv_teamreg_mum,senior_management,conversion,Pune,76.58,151,0,0,0,0,0,0
2026-06-22,vrs26_li_conv_teamreg_mum,senior_management,conversion,Chennai,45.64,93,1,1,0,0,0,0
2026-06-22,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Mumbai,215.47,445,1,1,0,0,0,0
2026-06-22,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Delhi NCR,169.93,334,1,1,0,0,0,0
2026-06-22,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Bengaluru,3238.15,6543,31,31,1,1,1,799
2026-06-22,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Hyderabad,107.21,225,1,1,1,1,1,1299
2026-06-22,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Pune,83.5,162,2,2,0,0,0,0
2026-06-22,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Chennai,78.12,139,2,2,0,0,0,0
2026-06-22,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Mumbai,255.1,424,3,3,0,0,0,0
2026-06-22,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Delhi NCR,222.54,414,5,5,1,1,0,0
2026-06-22,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Bengaluru,3091.96,6916,20,20,0,0,0,0
2026-06-22,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Hyderabad,131.98,323,1,1,0,0,0,0
2026-06-22,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Pune,103.13,207,0,0,0,0,0,0
2026-06-22,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Chennai,87.67,195,1,1,0,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Mumbai,745.95,1418,9,9,2,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Delhi NCR,532.63,1079,6,6,1,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Bengaluru,539.67,1080,5,5,0,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Hyderabad,338.33,613,0,0,0,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Pune,232.31,477,2,2,0,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Chennai,206.03,410,0,0,0,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Mumbai,716.7,1703,10,10,1,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Delhi NCR,586.71,1127,9,9,1,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Bengaluru,531.32,1041,8,8,1,1,1,799
2026-06-22,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Hyderabad,342.56,803,2,2,0,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Pune,223.76,435,2,2,0,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Chennai,193.87,384,2,2,0,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Mumbai,647.63,1712,11,11,1,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Delhi NCR,620.53,1225,13,13,0,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Bengaluru,503.84,1003,5,5,0,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Hyderabad,368.34,644,3,3,1,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Pune,224.81,515,5,5,0,0,0,0
2026-06-22,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Chennai,229.77,552,5,5,1,0,0,0
2026-06-23,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Mumbai,1329.32,2862,27,27,2,1,0,0
2026-06-23,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Delhi NCR,1059.89,2056,16,16,2,1,1,499
2026-06-23,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Bengaluru,1046.05,2445,19,19,1,0,0,0
2026-06-23,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Hyderabad,767.47,1309,9,9,0,0,0,0
2026-06-23,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Pune,557.94,1150,7,7,0,0,0,0
2026-06-23,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Chennai,459.07,861,5,5,1,0,0,0
2026-06-23,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Mumbai,1239.18,2223,12,12,1,1,1,1299
2026-06-23,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Delhi NCR,1174.51,2651,10,10,0,0,0,0
2026-06-23,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Bengaluru,1133.03,2588,16,16,0,0,0,0
2026-06-23,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Hyderabad,717.18,1396,7,7,0,0,0,0
2026-06-23,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Pune,539.82,1071,4,4,0,0,0,0
2026-06-23,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Chennai,416.03,725,5,5,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Mumbai,2414.05,5258,35,35,2,1,1,799
2026-06-23,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Delhi NCR,190.77,362,2,2,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Bengaluru,128.77,247,2,2,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Hyderabad,137.86,240,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Pune,102.82,233,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Chennai,70.57,131,2,2,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Mumbai,2612.14,6276,48,48,3,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Delhi NCR,117.32,285,2,2,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Bengaluru,116.88,214,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Hyderabad,89.32,180,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Pune,49.14,101,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Chennai,60.04,118,0,0,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,senior_management,conversion,Mumbai,2579.73,5603,37,37,2,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,senior_management,conversion,Delhi NCR,133.24,302,5,5,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,senior_management,conversion,Bengaluru,144.14,318,5,5,1,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,senior_management,conversion,Hyderabad,76.35,148,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,senior_management,conversion,Pune,63.22,127,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_mum,senior_management,conversion,Chennai,48.18,85,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Mumbai,111.85,256,2,2,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Delhi NCR,103.93,178,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Bengaluru,1585.75,3358,36,36,1,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Hyderabad,65.19,128,0,0,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Pune,50.6,113,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,hr_decision_makers,conversion,Chennai,40.08,80,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Mumbai,109.26,215,2,2,1,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Delhi NCR,107.75,197,1,1,1,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Bengaluru,1587.49,3191,32,32,4,2,2,2798
2026-06-23,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Hyderabad,63.33,127,0,0,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Pune,49.33,113,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Chennai,40.24,72,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Mumbai,121.65,243,2,2,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Delhi NCR,116.35,249,0,0,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Bengaluru,1569.35,3773,16,16,2,1,1,1999
2026-06-23,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Hyderabad,64.06,137,2,2,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Pune,44.57,92,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Chennai,41.43,93,1,1,1,1,1,1999
2026-06-23,vrs26_li_conv_teamreg_blr,senior_management,conversion,Mumbai,112.52,244,1,1,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,senior_management,conversion,Delhi NCR,92.58,165,2,2,1,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,senior_management,conversion,Bengaluru,1597.73,3345,24,24,4,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,senior_management,conversion,Hyderabad,68.79,145,0,0,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,senior_management,conversion,Pune,45.77,104,0,0,0,0,0,0
2026-06-23,vrs26_li_conv_teamreg_blr,senior_management,conversion,Chennai,40.01,79,2,2,0,0,0,0
2026-06-23,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Mumbai,970.72,1925,14,14,0,0,0,0
2026-06-23,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Delhi NCR,879.34,1861,12,12,1,0,0,0
2026-06-23,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Bengaluru,941.3,2083,17,17,1,0,0,0
2026-06-23,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Hyderabad,404.37,789,4,4,0,0,0,0
2026-06-23,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Pune,440.93,884,5,5,0,0,0,0
2026-06-23,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Chennai,278.14,643,6,6,0,0,0,0
2026-06-23,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Mumbai,975.16,1968,11,11,0,0,0,0
2026-06-23,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Delhi NCR,939.83,1733,14,14,0,0,0,0
2026-06-23,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Bengaluru,732.33,1613,14,14,0,0,0,0
2026-06-23,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Hyderabad,573.31,1242,5,5,0,0,0,0
2026-06-23,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Pune,330.62,685,1,1,1,0,0,0
2026-06-23,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Chennai,363.56,743,4,4,0,0,0,0
2026-06-24,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Mumbai,1118.58,2164,11,11,0,0,0,0
2026-06-24,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Delhi NCR,847.94,1753,10,10,0,0,0,0
2026-06-24,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Bengaluru,934.71,2125,10,10,1,0,0,0
2026-06-24,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Hyderabad,607.99,1321,8,8,0,0,0,0
2026-06-24,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Pune,343.53,727,7,7,0,0,0,0
2026-06-24,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Chennai,325.45,768,1,1,0,0,0,0
2026-06-24,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Mumbai,1212.16,2721,11,11,0,0,0,0
2026-06-24,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Delhi NCR,778.91,1695,11,11,0,0,0,0
2026-06-24,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Bengaluru,808.24,1763,10,10,1,0,0,0
2026-06-24,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Hyderabad,526.27,1206,9,9,1,0,0,0
2026-06-24,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Pune,475.5,1030,8,8,1,1,1,1299
2026-06-24,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Chennai,377.13,801,4,4,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Mumbai,2072.66,4145,32,32,1,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Delhi NCR,109.51,239,2,2,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Bengaluru,102.49,186,0,0,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Hyderabad,77.93,148,0,0,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Pune,33.42,68,0,0,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Chennai,41.28,85,0,0,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Mumbai,1985.4,4711,34,34,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Delhi NCR,146.86,289,2,2,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Bengaluru,119.21,245,2,2,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Hyderabad,88.08,168,1,1,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Pune,49.73,112,1,1,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Chennai,48.01,120,0,0,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Mumbai,1991.56,4255,18,18,1,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Delhi NCR,157.29,384,1,1,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Bengaluru,118.97,221,2,2,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Hyderabad,79.95,149,1,1,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Pune,57.54,148,0,0,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Chennai,31.97,69,1,1,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Mumbai,96.84,245,0,0,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Delhi NCR,76.11,145,2,2,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Bengaluru,1269.3,2141,8,8,1,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Hyderabad,53.52,128,2,2,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Pune,38.19,90,2,2,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Chennai,32.86,61,0,0,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Mumbai,101.39,215,2,2,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Delhi NCR,72.11,146,1,1,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Bengaluru,1272.33,2916,10,10,1,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Hyderabad,46.37,91,1,1,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Pune,46.33,104,1,1,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Chennai,28.29,63,0,0,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Mumbai,132.96,306,3,3,1,1,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Delhi NCR,96.59,207,1,1,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Bengaluru,1203.49,2785,23,23,1,1,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Hyderabad,70.51,119,2,2,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Pune,40.85,86,0,0,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Chennai,22.43,49,0,0,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,senior_management,conversion,Mumbai,111.54,239,4,4,2,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,senior_management,conversion,Delhi NCR,82.36,185,1,1,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,senior_management,conversion,Bengaluru,1244.78,2856,22,22,1,1,1,2499
2026-06-24,vrs26_li_conv_teamreg_blr,senior_management,conversion,Hyderabad,52.86,100,0,0,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,senior_management,conversion,Pune,46.38,98,0,0,0,0,0,0
2026-06-24,vrs26_li_conv_teamreg_blr,senior_management,conversion,Chennai,28.9,60,1,1,0,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Mumbai,654.71,1309,13,13,1,1,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Delhi NCR,449.99,728,3,3,0,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Bengaluru,349.54,855,10,10,1,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Hyderabad,278.95,524,3,3,1,1,1,1999
2026-06-24,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Pune,158.87,303,3,3,0,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Chennai,197.03,435,5,5,1,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Mumbai,519.21,1244,10,10,1,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Delhi NCR,519.33,1068,5,5,0,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Bengaluru,384.81,850,2,2,0,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Hyderabad,263.35,576,4,4,0,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Pune,187.49,401,3,3,0,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Chennai,214.9,458,2,2,0,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Mumbai,552.67,1069,6,6,1,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Delhi NCR,456.81,954,6,6,0,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Bengaluru,418.52,934,6,6,0,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Hyderabad,289.44,540,7,7,0,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Pune,190.43,421,3,3,0,0,0,0
2026-06-24,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Chennai,181.24,424,2,2,0,0,0,0
2026-06-25,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Mumbai,1204.04,2748,19,19,2,1,1,1999
2026-06-25,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Delhi NCR,1069.56,2403,11,11,0,0,0,0
2026-06-25,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Bengaluru,894.4,1889,4,4,0,0,0,0
2026-06-25,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Hyderabad,725.97,1570,7,7,0,0,0,0
2026-06-25,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Pune,539.12,1211,5,5,0,0,0,0
2026-06-25,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Chennai,407.02,853,3,3,1,1,1,499
2026-06-25,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Mumbai,1162.22,2556,7,7,1,0,0,0
2026-06-25,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Delhi NCR,1174.77,2350,16,16,0,0,0,0
2026-06-25,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Bengaluru,905.08,1663,5,5,1,1,1,1299
2026-06-25,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Hyderabad,676.73,1689,5,5,0,0,0,0
2026-06-25,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Pune,485.19,1058,9,9,1,1,1,1598
2026-06-25,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Chennai,436.13,956,10,10,1,0,0,0
2026-06-25,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Mumbai,3492.11,6281,26,26,1,1,1,6499
2026-06-25,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Delhi NCR,206.58,425,4,4,2,0,0,0
2026-06-25,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Bengaluru,217.87,441,2,2,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Hyderabad,125.18,235,2,2,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Pune,110.04,235,2,2,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Chennai,83.32,164,0,0,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_mum,senior_management,conversion,Mumbai,3500.87,7232,51,51,1,0,0,0
2026-06-25,vrs26_li_conv_teamreg_mum,senior_management,conversion,Delhi NCR,234.29,482,3,3,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_mum,senior_management,conversion,Bengaluru,200.16,434,3,3,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_mum,senior_management,conversion,Hyderabad,149.62,318,1,1,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_mum,senior_management,conversion,Pune,75.27,159,3,3,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_mum,senior_management,conversion,Chennai,74.89,186,1,1,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Mumbai,238.32,500,7,7,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Delhi NCR,184.77,334,3,3,1,1,1,1598
2026-06-25,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Bengaluru,2915.31,5474,27,27,1,1,0,0
2026-06-25,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Hyderabad,140.77,361,4,4,1,0,0,0
2026-06-25,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Pune,81.51,180,1,1,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Chennai,69.41,155,0,0,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_blr,senior_management,conversion,Mumbai,281.79,477,2,2,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_blr,senior_management,conversion,Delhi NCR,189.59,411,1,1,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_blr,senior_management,conversion,Bengaluru,2885.52,5999,27,27,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_blr,senior_management,conversion,Hyderabad,133.76,328,4,4,1,0,0,0
2026-06-25,vrs26_li_conv_teamreg_blr,senior_management,conversion,Pune,75.51,142,1,1,0,0,0,0
2026-06-25,vrs26_li_conv_teamreg_blr,senior_management,conversion,Chennai,63.93,141,1,1,0,0,0,0
2026-06-25,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Mumbai,495.18,1209,7,7,0,0,0,0
2026-06-25,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Delhi NCR,394.27,865,3,3,1,1,1,2598
2026-06-25,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Bengaluru,337.54,775,5,5,1,0,0,0
2026-06-25,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Hyderabad,284.25,626,4,4,2,0,0,0
2026-06-25,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Pune,172,419,5,5,0,0,0,0
2026-06-25,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Chennai,131.81,289,4,4,1,1,0,0
2026-06-25,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Mumbai,496.67,941,6,6,0,0,0,0
2026-06-25,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Delhi NCR,349.46,809,3,3,0,0,0,0
2026-06-25,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Bengaluru,385.21,868,7,7,1,1,1,1299
2026-06-25,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Hyderabad,283.46,625,3,3,0,0,0,0
2026-06-25,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Pune,197.87,369,5,5,0,0,0,0
2026-06-25,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Chennai,102.38,177,0,0,0,0,0,0
2026-06-25,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Mumbai,452.58,826,7,7,1,0,0,0
2026-06-25,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Delhi NCR,414.98,715,6,6,0,0,0,0
2026-06-25,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Bengaluru,356.43,602,3,3,1,1,1,1299
